"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-07",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-10",,,"0.09",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-12",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-13",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-14",,,"0.41",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-15",,,"0.13",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-16",,,"0.38",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-17",,,"0.40",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-18",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-19",,,"0.80",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-20",,,"0.01",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-21",,,"0.17",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-22",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-23",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-24",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-25",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-26",,,"0.71",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-27",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-28",,,"0.09",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-29",,,"0.13",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-30",,,"0.21",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-07-31",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-01",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-04",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-07",,,"0.60",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-08",,,"0.11",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-09",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-28","   19","4.07",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-29",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-08-30",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-19","   20","5.11",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-20",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-21",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-22",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-24","    2","1.46",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-25",,,"1.11",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-26",,,"0.30",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-27",,,"0.11",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-28",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-09-30","    2","1.67",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-01",,,"0.05",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-02",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-04",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-06",,,"0.04",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-07",,,"0.04",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-08",,,"0.30",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-10",,,"0.07",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-15","    4","0.78",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-17",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-18",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-19",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-20",,,"0.08",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-21",,,"0.80",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-22",,,"0.10",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-23",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-24",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-25",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-26",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-27",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-28",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-29",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-10-31","    2","0.91",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-02","    2","0.03",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-05","    3","0.00",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-07",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-10","    3","0.00",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-12",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-13",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-14",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-15",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-17",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-18",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-20",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-21",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-22",,,"2.36",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-23",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-27",,,"1.19",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-28",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-29",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-11-30",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-01",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-02",,,"0.42",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-03",,,"0.36",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-04",,,"0.52",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-07",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-08",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-10",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-11",,,"1.61",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-12",,,"0.00",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-13",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-14",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-15",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-17",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-18",,,"3.45",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-19",,,"0.29",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-20",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-21",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-22",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-23",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-24",,,"0.02",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-26","    2","0.00",,,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-27",,,"0.01",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-28",,,"1.63",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-29",,,"0.21",,,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-30",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","40.64121","-74.272595","19.8","2023-12-31",,,"0.00",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-01",,,"0.34","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-02",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-03",,,"0.03",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-04",,,"0.43",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-05",,,"0.08",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-06",,,"0.29",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-07",,,"0.00",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-08",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-09",,,"0.02","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-10",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-12",,,"0.01",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-13",,,"0.38",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-14",,,"0.00","0.0","0.0",,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-15",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-17",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-18",,,"0.00",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-19",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-20",,,"1.04",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-21",,,"0.01",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-22",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-23",,,"0.88","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-24",,,"0.30","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-25",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-26",,,"1.47","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-27",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-28",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-29",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-30",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-01-31",,,"0.07","0.2",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-01",,,"0.02","0.5",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-02",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-04",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-07",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-08",,,"0.03",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-10",,,"0.00",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-11",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-12",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-13",,,"0.01",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-14",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-15",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-16",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-17",,,"0.08",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-18",,,"0.25",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-19",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-20",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-21",,,"0.24",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-22",,,"0.05",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-23",,,"0.20","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-24",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-25",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-26",,,"0.00","0.1",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-27",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-02-28",,,"0.62","3.6","3.5",,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-01",,,"0.07","0.1",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-02",,,"0.04",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-03",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-04",,,"1.43",,,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-05",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-06",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-07",,,"0.05","0.4","0.5",,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-08",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-09",,,"0.00","0.0",,,,,,,,,,,,,
"US1NJBG0003","TENAFLY 1.3 W, NJ US","40.91467","-73.9775","21.6","2023-03-10",,,"0.00","0.0",,,,,,,,,,,,,
